,phase_1,phase_2,phase_3,phase_4,active_trials,total_trials,late_stage_ratio,pipeline_density,ticker
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UPB
271,1.3862943611198906,1.3862943611198906,0.0,0.0,1.9459101490553132,1.9459101490553132,0.0,1.0,URGN
272,0.0,1.3862943611198906,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,1.0,UTHR
273,0.6931471805599453,0.0,1.3862943611198906,0.0,1.791759469228055,1.791759469228055,0.7737056144690831,1.0,VCEL
274,1.0986122886681096,1.9459101490553132,1.3862943611198906,0.6931471805599453,2.9444389791664403,2.9444389791664403,0.7062267400999147,1.0,VCYT
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERA
276,0.0,0.0,1.0986122886681096,0.0,1.9459101490553132,1.9459101490553132,0.5645750340535796,1.0,VIR
277,0.0,1.0986122886681096,0.6931471805599453,0.0,1.3862943611198906,1.3862943611198906,0.5,1.0,VKTX
278,1.6094379124341003,1.9459101490553132,1.0986122886681096,0.0,2.5649493574615367,2.5649493574615367,0.4283173410313946,1.0,VNDA
279,0.0,0.0,1.0986122886681096,0.0,1.0986122886681096,1.0986122886681096,1.0,1.0,VRDN
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VRTX
281,0.0,0.0,1.791759469228055,0.0,1.791759469228055,1.791759469228055,1.0,1.0,VSTM
282,1.6094379124341003,1.9459101490553132,2.70805020110221,0.0,3.295836866004329,3.295836866004329,0.821657840239309,1.0,VTRS
283,1.0986122886681096,2.9444389791664403,0.6931471805599453,0.0,3.091042453358316,3.091042453358316,0.2242438242175754,1.0,VTYX
284,0.0,0.0,1.791759469228055,0.6931471805599453,2.3978952727983707,2.3978952727983707,1.0362865626271018,1.0,VYGR
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAT
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WST
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WVE
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XENE
289,0.6931471805599453,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,1.0,XNCR
290,0.0,0.6931471805599453,1.9459101490553132,0.0,2.0794415416798357,2.0794415416798357,0.9357849740192015,1.0,ZBH
291,1.3862943611198906,1.6094379124341003,0.0,0.0,2.0794415416798357,2.0794415416798357,0.0,1.0,ZBIO
292,0.0,0.0,0.0,1.0986122886681096,4.343805421853684,4.343805421853684,0.25291471002384025,1.0,ZLAB
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZVRA
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZYME
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
